scenario_id,paper_display_name,hazard_family,weather,time_of_day,frame_id,temporal_order,dataset_path,sha256,width,height,visual_verification_status
landslide_debris,Landslide debris,obstruction,Foggy,Night,front_frame_00000300,5,evaluation_20260909/landslide_debris/night__foggy/front_frame_00000300.png,507e4d64f2cff4ecc76b0d047aef5858b60a78ddd8cc2b9aaf66fa870294f11c,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Night,front_frame_00000040,1,evaluation_20260909/landslide_debris/night__storm/front_frame_00000040.png,2959cb0c33cb3eafc501d9b0d017d298ff587e665a5f4c96918c8e0e2b576729,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Night,front_frame_00000100,2,evaluation_20260909/landslide_debris/night__storm/front_frame_00000100.png,f61da94432393e622c729f08d28134ba5a915e59011f03982b3ddaae0c9c1336,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Night,front_frame_00000150,3,evaluation_20260909/landslide_debris/night__storm/front_frame_00000150.png,2ba658b0f83b03f5e0fa8343b9ac438129ed04e3d7b1d7e129e9e672c25bd7d0,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Night,front_frame_00000193,4,evaluation_20260909/landslide_debris/night__storm/front_frame_00000193.png,3843a00d9d3b92955e71ece2cbadcd7a8b1e2ded1e7071c631fca41dc4f86eec,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Night,front_frame_00000300,5,evaluation_20260909/landslide_debris/night__storm/front_frame_00000300.png,d2f2d6d30441e99c3b04bf208aa82b3e70663101a003dff2ea949b4898075d2b,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Night,front_frame_00000040,1,evaluation_20260909/landslide_debris/night__worst/front_frame_00000040.png,d0c51e3727c60918205a8382c688680447c22286556f8390cb23be9a48042d0a,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Night,front_frame_00000100,2,evaluation_20260909/landslide_debris/night__worst/front_frame_00000100.png,7a4b492020dc2138b40cd5cb68023d340373e5efb50131e70b8447740a550bfd,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Night,front_frame_00000150,3,evaluation_20260909/landslide_debris/night__worst/front_frame_00000150.png,c5d7b09ccb7c969e057565718f3edf613317970ac3d2f84ca1953917445976b6,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Night,front_frame_00000193,4,evaluation_20260909/landslide_debris/night__worst/front_frame_00000193.png,ed86e247aaab57d2a40000c0ba60e43a9d40b9888bd74ee7046f10cdfa61e3ba,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Night,front_frame_00000300,5,evaluation_20260909/landslide_debris/night__worst/front_frame_00000300.png,768569dba3f936d14cb420c8730a58101e4e265072a105013f326fcc2dbc861c,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Clear,Noon,front_frame_00000040,1,evaluation_20260909/landslide_debris/noon__clear/front_frame_00000040.png,ce13c2399dda24fb7bf32252f698454dcb0eef830f1a9cb15dcac5a6478b3d37,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Clear,Noon,front_frame_00000100,2,evaluation_20260909/landslide_debris/noon__clear/front_frame_00000100.png,0136e472733b2fff8b16ea7bece17f109a64652076a28c4836b94defb6fbe8e3,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Clear,Noon,front_frame_00000150,3,evaluation_20260909/landslide_debris/noon__clear/front_frame_00000150.png,44414c9099d4701eebd9a5a4ef78962596690422198a0f502d5588fab84b2fa4,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Clear,Noon,front_frame_00000193,4,evaluation_20260909/landslide_debris/noon__clear/front_frame_00000193.png,1e27f7709cfe7d4419db958e09e62a6dadc593f6869143552227e14f8797dab8,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Clear,Noon,front_frame_00000300,5,evaluation_20260909/landslide_debris/noon__clear/front_frame_00000300.png,d91b941514bc98333c8d05c0002bd7215091617755ea7c2dcf0564785f6efad0,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Foggy,Noon,front_frame_00000040,1,evaluation_20260909/landslide_debris/noon__foggy/front_frame_00000040.png,773e85b6f23ff9caa69944ca19fb3a62b885cac4d06eabe09c4dc77f9644b454,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Foggy,Noon,front_frame_00000100,2,evaluation_20260909/landslide_debris/noon__foggy/front_frame_00000100.png,5f978418c687b162a1adb4095575bd6c57d714e7dd05a67415b784f08b1f65e5,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Foggy,Noon,front_frame_00000150,3,evaluation_20260909/landslide_debris/noon__foggy/front_frame_00000150.png,57b06daf62e855a07443536f8e65344932fa648f5c53c0f1c23cba170d7bdec2,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Foggy,Noon,front_frame_00000193,4,evaluation_20260909/landslide_debris/noon__foggy/front_frame_00000193.png,b25dd743b3363a77ed941c637bc4758bfad0d54437f99ec3a951c304976e361a,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Foggy,Noon,front_frame_00000300,5,evaluation_20260909/landslide_debris/noon__foggy/front_frame_00000300.png,f9f422467b736f15a93f4821403d8d83f3f74d313b631ce35b52d620e9a3d62d,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Noon,front_frame_00000040,1,evaluation_20260909/landslide_debris/noon__storm/front_frame_00000040.png,31806f154844049146f063ca29c0561a7c3721012fe4c79024de15f7e619eafa,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Noon,front_frame_00000100,2,evaluation_20260909/landslide_debris/noon__storm/front_frame_00000100.png,c7917064641c8e4150f8c4bfe366c0297cb549b370a2c0b8fa4f3d81c5f12b88,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Noon,front_frame_00000150,3,evaluation_20260909/landslide_debris/noon__storm/front_frame_00000150.png,d0da1ab2004eadc1c6bba078a2ec1cc2bdb98612f76a573e23085299cab3e2d7,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Noon,front_frame_00000193,4,evaluation_20260909/landslide_debris/noon__storm/front_frame_00000193.png,8e5d106fe7219de0975902147c2e9c18a8c8657f549806363b7b2489e1209307,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Heavy Rainy,Noon,front_frame_00000300,5,evaluation_20260909/landslide_debris/noon__storm/front_frame_00000300.png,4391da195eecea8bc43e5ad6ada65fd33d9689d6625d79db541a3c35044faca6,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Noon,front_frame_00000040,1,evaluation_20260909/landslide_debris/noon__worst/front_frame_00000040.png,f7beac4b0443f3127644bcd0022f4a953557d16d2bdec15c0d17b5442dd7732f,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Noon,front_frame_00000100,2,evaluation_20260909/landslide_debris/noon__worst/front_frame_00000100.png,c7504bcb0aae42d6b06c46812bec0be9e0b78e6a636d821dcb72ad10919cf705,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Noon,front_frame_00000150,3,evaluation_20260909/landslide_debris/noon__worst/front_frame_00000150.png,e15035e7af748ef0830a66749bc4e6aec0485dd960cb655b61c70362df825eb6,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Noon,front_frame_00000193,4,evaluation_20260909/landslide_debris/noon__worst/front_frame_00000193.png,d24a5bc655706a7d227e47228de32614b8c0cf863e18b627855873a5ff13d3e1,1280,720,human_verified
landslide_debris,Landslide debris,obstruction,Stormy,Noon,front_frame_00000300,5,evaluation_20260909/landslide_debris/noon__worst/front_frame_00000300.png,3d454cc0a0f570369b396bbd7a32d90587c013a8e6462ba5933fe0db7cd419b9,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Night,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/night__clear/front_frame_00000040.png,5d5d808c6b49c56f7ca9b0c71a0e900664cf77257e7c801e03bb3ea9a93c7731,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Night,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/night__clear/front_frame_00000120.png,0aa33c8bb8b6a6d367c7e7e6ff34bedd3697ca80e0602e874ebe4028788ef0d8,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Night,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/night__clear/front_frame_00000180.png,b5c81652420c6116dbdc07cd0d1a389b7d0305359e95c5bacc69e24ed50614c5,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Night,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/night__clear/front_frame_00000260.png,3e5c13559fe27b5888cb81a341aedc5acf3082a1dade3922b7b83a1c4b01f99e,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Night,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/night__clear/front_frame_00000360.png,214b8a096ef5c8f264cf052d550bc9a0711f3c6958d0c0c1650329eb34132bb3,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Night,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/night__foggy/front_frame_00000040.png,4ce823baa2025ae32187b7fd4c5768fe45aeda6032a4cff66f233cc5429a70bb,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Night,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/night__foggy/front_frame_00000120.png,0e8a8c64ccbfd42883ba89b782300abbae7ee963c5616a5b823b66954e162bdf,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Night,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/night__foggy/front_frame_00000180.png,a3617fc6aaf1dad8b6b9a4aceb1553afcdb24874ce8c3eb35ecd272615da5da4,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Night,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/night__foggy/front_frame_00000260.png,c56383819be567ac68cf3015dd778b1d5210b5c891c3c48e2b03f54adf1ee613,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Night,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/night__foggy/front_frame_00000360.png,58dd71f64db2a3cd4107c2054be75e262ff324b13316033ec597cae2a9886c0a,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Night,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/night__storm/front_frame_00000040.png,dc8c80ccb7b4dd752c5c80081294536cee66e4ad37c3d0a87c921e5b832c73d9,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Night,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/night__storm/front_frame_00000120.png,5072899141b9baf10117c952cf8faf574c1bc57541204af6105a397a956c05c8,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Night,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/night__storm/front_frame_00000180.png,d95d522a3b36d8494cbd6d293f08f67a537369e617e12d051af212b4a376415b,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Night,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/night__storm/front_frame_00000260.png,c02e1392190d7d64c28b17b786194cebc9e5805e34996684741af04271463316,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Night,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/night__storm/front_frame_00000360.png,fb788520491e073f456f01e6c087d44428bbf4ed87e3d49f12c647419e341cb1,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Night,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/night__worst/front_frame_00000040.png,94584e294ae917f718f1e4c7082c73d46f99f9eaed1e61f9cdd0ca1973443938,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Night,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/night__worst/front_frame_00000120.png,9a6d702565a9dd6c84b62ac910fb4a742d839c995cab87784d91e4107563cfda,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Night,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/night__worst/front_frame_00000180.png,eeaa8766e7c105d9fbd6e7e4c6874fa7970ddb8b468e73250dd56ac531f963be,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Night,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/night__worst/front_frame_00000260.png,67ffa99b3b62e0f9a046054b58eaf9bf737bbdd3c5b04d681f9876f96d1c2107,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Night,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/night__worst/front_frame_00000360.png,b4d3ff30dddf248d39443a03eca6ad0c10502ad89304df1d09fe43e5f25a5a82,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Noon,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/noon__clear/front_frame_00000040.png,d990f4bb71fc7ab9b58b908003cf9b8a2e42f5036ae45e857d6835bbb5f7d59a,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Noon,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/noon__clear/front_frame_00000120.png,2bd08c06840fb142876778a3890f6447b4a6f052f7c1e3b8139f4672538fd13c,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Noon,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/noon__clear/front_frame_00000180.png,44809e9ed4d5e7eec822b4356f4858c7abbdb0da42ef63648b3450a90bf7e24d,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Noon,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/noon__clear/front_frame_00000260.png,a0acecb210bcc7bf80005479e43a3d11c1782fe2f5449445bb428f3f45703da8,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Clear,Noon,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/noon__clear/front_frame_00000360.png,913aa6f1e8cfc8c4860cf7767f8df30e2e25a825c41f8599b2b5a54f8653967e,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Noon,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/noon__foggy/front_frame_00000040.png,3422c0c2c67582b93e1cbcb23d2dc66f8fcfe9ed8648b7e4264143305096f880,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Noon,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/noon__foggy/front_frame_00000120.png,ebe93d4846129ffd99d39b725111016e236db510f354c114d391f222dc7ade0c,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Noon,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/noon__foggy/front_frame_00000180.png,7041c696cec49e693dda6037c581926bc5f9750b8a55a21ecb892b8beb7e9740,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Noon,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/noon__foggy/front_frame_00000260.png,3094070cfb3a85df7b2ffa7050d35c041249d4a8f400c159929d95638aaafcc2,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Foggy,Noon,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/noon__foggy/front_frame_00000360.png,003cd2860ca661bea8a203e34b0080c1e89ad9cbe7da57bbd8663566803a6ca4,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Noon,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/noon__storm/front_frame_00000040.png,7601989181c54abfe8dd2319e3619f55b435cf611ac92625002ec0d8b1d2cb99,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Noon,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/noon__storm/front_frame_00000120.png,23dac357a338f31f10daed3165304e35aca8e295b825f5f5e9e4c834aa869ace,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Noon,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/noon__storm/front_frame_00000180.png,b80523e4f8eb687a6e870d9b965038523ea4fe99b744a215ac606b0af9a48037,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Noon,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/noon__storm/front_frame_00000260.png,759406b35b9b615427dabdc4e921f3870c0f41517a828671f58e206768cd0902,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Heavy Rainy,Noon,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/noon__storm/front_frame_00000360.png,ef8c808597173c31f6d7a4bfd76db8abb971d55ab6aebf750fb6f6d2c19d9037,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Noon,front_frame_00000040,1,evaluation_20260909/oil_spill_hazard/noon__worst/front_frame_00000040.png,3a294b7c8c10760d110c548347d6fe83d47e34f8ed283d36b0bc622bdbfed8e2,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Noon,front_frame_00000120,2,evaluation_20260909/oil_spill_hazard/noon__worst/front_frame_00000120.png,d36abc99ff0caad45a9274f5595b4998d5a2c1b2500538f3c788a3e671bb1d06,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Noon,front_frame_00000180,3,evaluation_20260909/oil_spill_hazard/noon__worst/front_frame_00000180.png,6b33fbddd5b977c106ddb451e5a271b8ebb38526825a834c0d394729edbcc688,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Noon,front_frame_00000260,4,evaluation_20260909/oil_spill_hazard/noon__worst/front_frame_00000260.png,234583b62443c48845868dbce55a99feef482bb908efce45e8577dc53d4d69bf,1280,720,human_verified
oil_spill_hazard,Oil spill hazard,environmental,Stormy,Noon,front_frame_00000360,5,evaluation_20260909/oil_spill_hazard/noon__worst/front_frame_00000360.png,9cb41c878853d6852ad8fe227636b9aa91c73e1963e25208ab1c5dcc90e32197,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Night,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/night__clear/front_frame_00000110.png,96077af9294c4f3ddeafa001e51f7a78070a2eebd8ce3a38470174aab484cf15,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Night,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/night__clear/front_frame_00000116.png,4218258789447d25e00849eaf835b6a6f8b1c289eae23d9c2a6de02341f4db16,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Night,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/night__clear/front_frame_00000122.png,77d87b2331fdcaea7e98cde2f3ee5ddab6144a2201d3b93c8c24cd03174ecbab,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Night,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/night__clear/front_frame_00000128.png,191443f36805d276a1031785e6a4e9b407a4b75dd7dfdb0fc2c7fbd6e92988d2,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Night,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/night__clear/front_frame_00000134.png,a1eafe141df727929232536aab35d071c34828e799f28f62355917b79c6667e4,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Night,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/night__foggy/front_frame_00000110.png,74e8d0957aee3d076e2c443e169872ddd375c3782e3aa21811bb5458ac1e9cff,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Night,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/night__foggy/front_frame_00000116.png,b893f68a8b6367312a0e878a2564b2dd79f43bb88982c87cd12c79b5fd082998,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Night,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/night__foggy/front_frame_00000122.png,f4eb55a3b69270c80b241fb6ec617612278530b2b3a3317524fb997f5430e064,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Night,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/night__foggy/front_frame_00000128.png,e4e1d38f7fb96437c18cefb46cffb4a1f8e5f492f0cd7a9be35359411497a2e3,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Night,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/night__foggy/front_frame_00000134.png,6261fb4dd38168ff536eb119491c46c61a48be98726a41bd6b874dd30cc13b65,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Night,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/night__storm/front_frame_00000110.png,741a1a53031a58f86a55e4164da77275a2ec6e366e888b1b0dbc069da9d85453,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Night,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/night__storm/front_frame_00000116.png,5ad8bc44d737ba0900b45c90d63d5ae66b8ba6c584759ac244dedf64c32d0f4b,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Night,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/night__storm/front_frame_00000122.png,7059a72c5ad5defeca34c479b081911af0276b2eed36ba896e4dbbe93ad0070d,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Night,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/night__storm/front_frame_00000128.png,a221f7cbe71c21930c3ae0ca50d7888db5436d0662d4f23e099911f65272441b,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Night,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/night__storm/front_frame_00000134.png,d8755687c754c588d27ba8982985f36e4fd14c2ca3feb14eeab3ab916f3cd6aa,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Stormy,Night,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/night__worst/front_frame_00000110.png,f967105e85897f48c35df18208cd8dfd36ee85a0785884b42b57fd64f3e04d6f,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Stormy,Night,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/night__worst/front_frame_00000116.png,4505f9478604af72089f962e31c207c9b946681a6a6e54c93b5efc2ff10fe5a7,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Stormy,Night,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/night__worst/front_frame_00000122.png,83af136ab057e252b4aa13ce9ecbcf2b16539ddd537334ad2f613684e45237ba,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Stormy,Night,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/night__worst/front_frame_00000128.png,53a757f2adfda5f7160c92339a0670e1da7904bcc993992077b96f8b62acf2f4,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Stormy,Night,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/night__worst/front_frame_00000134.png,ec14f1abeaa831c2c54225c496d93642f1069a402a9aa64d0788394dc60d81f3,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Noon,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/noon__clear/front_frame_00000110.png,86100c339922271dfad8551fd9f354320fc163b5b8ac363e69e32bbe049ee61a,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Noon,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/noon__clear/front_frame_00000116.png,997988126403d9fe9ce6b156ca7a0c0693517d483ea2cdbfa5b7eeeef94e2ad1,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Noon,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/noon__clear/front_frame_00000122.png,8dd015a98747ce2dc3dfc0775681f9c5d614846d3da4b3c2bda23ee55862ea89,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Noon,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/noon__clear/front_frame_00000128.png,4602773c5edc109070503cd0af7e582c909809cb552c98831db3926a2279c7f3,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Clear,Noon,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/noon__clear/front_frame_00000134.png,6e560775a72fb39a500063bf8a60ca0f20cc8516d64699f187b8770424e1e6cb,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Noon,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/noon__foggy/front_frame_00000110.png,d81976d317a464304deef761a69cd58c11882907fc89cd9e7122ec4cc9a5fe82,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Noon,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/noon__foggy/front_frame_00000116.png,7a4d10641c8d56e61d9b5b031f9b3e2735bd352b5cdccf0e8a4bce3f75bce695,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Noon,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/noon__foggy/front_frame_00000122.png,c5a7e28988fbe42dbaf02d322d09bd71c9c072f81f2b842fd4d6971720fb0c7d,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Noon,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/noon__foggy/front_frame_00000128.png,3653766737b4a8d6c29aa39d221aa7d65ecaad62748d135e010e592784ebe0c0,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Foggy,Noon,front_frame_00000134,5,evaluation_20260909/oncoming_flying_tire/noon__foggy/front_frame_00000134.png,53fea76f7bea77e4d7910045d5f9f3b0dcf3ad79fb212cfcfc0e02b6b567643f,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Noon,front_frame_00000110,1,evaluation_20260909/oncoming_flying_tire/noon__storm/front_frame_00000110.png,c7247d889e01cd09406f670b2b5536389ca0d1bef5eb6bcd1a1ac9f0f343612c,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Noon,front_frame_00000116,2,evaluation_20260909/oncoming_flying_tire/noon__storm/front_frame_00000116.png,4646e600c50e480dda3df1aae13918d99c9c39fa8722e1c3bcfdca588404c6ad,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Noon,front_frame_00000122,3,evaluation_20260909/oncoming_flying_tire/noon__storm/front_frame_00000122.png,1f6cf376d626b394471843a9014031a1514d8b4c138882b74286615a73b3370f,1280,720,human_verified
oncoming_flying_tire,Tire flying from opposite,dynamic_object,Heavy Rainy,Noon,front_frame_00000128,4,evaluation_20260909/oncoming_flying_tire/noon__storm/front_frame_00000128.png,85aadc41eaec3345d2adac043a09b5233fa29cfde6f91453c42a38ca4853de62,1280,720,human_verified
